yyyy,mm,tmax,tmin,af,rain,sun,station
2022.0,12,3.1,-3.1,22.0,71.0,,braemar
2013.0,1,8.9,5.1,2.0,125.2,50.4,camborne
2013.0,2,7.7,3.9,3.0,49.2,80.2,camborne
2013.0,3,7.5,2.8,6.0,106.8,89.1,camborne
2013.0,4,10.3,5.4,1.0,42.2,160.5,camborne
2013.0,5,12.5,7.3,0.0,87.4,227.2,camborne
2013.0,6,15.9,10.7,0.0,48.2,190.2,camborne
2013.0,7,20.8,14.1,0.0,31.2,278.3,camborne
2013.0,8,19.2,14.0,0.0,87.6,173.3,camborne
2013.0,9,17.3,12.4,0.0,62.0,114.4,camborne
2013.0,10,15.8,11.7,0.0,160.8,76.5,camborne
2013.0,11,11.0,6.7,0.0,94.4,60.1,camborne
2013.0,12,10.7,5.9,0.0,175.6,44.5,camborne
2014.0,1,10.0,5.1,0.0,218.4,43.0,camborne
2014.0,2,9.6,4.7,0.0,190.4,85.1,camborne
2014.0,3,10.3,5.7,0.0,67.0,94.1,camborne
2014.0,4,12.3,7.4,0.0,81.4,154.9,camborne
2014.0,5,14.5,9.0,0.0,70.0,183.2,camborne
2014.0,6,17.8,11.6,0.0,64.8,265.9,camborne
2014.0,7,20.3,14.3,0.0,28.6,204.7,camborne
2014.0,8,18.6,12.5,0.0,92.8,200.2,camborne
2014.0,9,19.2,12.8,0.0,8.2,177.7,camborne
2014.0,10,16.0,11.7,0.0,122.8,78.4,camborne
2014.0,11,12.6,7.6,0.0,153.4,78.0,camborne
2014.0,12,10.0,5.9,1.0,64.0,54.0,camborne
2015.0,1,9.6,5.3,0.0,146.8,51.3,camborne
2015.0,2,8.3,3.5,3.0,81.6,90.9,camborne
2015.0,3,10.0,5.1,0.0,45.2,147.2,camborne
2015.0,4,13.0,7.0,0.0,15.0,212.4,camborne
2015.0,5,13.6,8.8,0.0,63.6,161.7,camborne
2015.0,6,16.8,10.7,0.0,38.4,229.1,camborne
2015.0,7,18.2,13.2,0.0,98.0,166.3,camborne
2015.0,8,17.9,12.8,0.0,174.8,135.9,camborne
2015.0,9,16.2,11.0,0.0,70.2,164.4,camborne
2015.0,10,14.8,9.6,0.0,60.2,102.5,camborne
2015.0,11,13.2,9.4,0.0,125.8,36.7,camborne
2015.0,12,12.7,9.7,0.0,165.2,18.7,camborne
2016.0,1,10.4,6.0,0.0,221.6,48.0,camborne
2016.0,2,9.1,4.9,0.0,161.6,64.1,camborne
2016.0,3,9.6,4.6,0.0,88.4,139.9,camborne
2016.0,4,11.0,6.1,0.0,81.4,183.8,camborne
2016.0,5,14.9,9.2,0.0,45.6,206.1,camborne
2016.0,6,17.0,12.1,0.0,65.8,131.8,camborne
2016.0,7,18.9,13.4,0.0,23.2,160.9,camborne
2016.0,8,19.4,13.9,0.0,57.4,171.1,camborne
2016.0,9,18.1,13.3,0.0,153.7,102.8,camborne
2016.0,10,14.9,9.5,0.0,53.2,124.9,camborne
2016.0,11,11.1,6.4,0.0,137.0,56.5,camborne
2016.0,12,11.3,7.2,0.0,58.4,47.3,camborne
2017.0,1,9.2,5.3,0.0,57.8,59.2,camborne
2017.0,2,10.1,5.8,2.0,100.6,56.9,camborne
2017.0,3,11.5,7.2,0.0,89.2,80.3,camborne
2017.0,4,12.6,6.5,0.0,24.8,216.2,camborne
2017.0,5,15.5,9.8,0.0,46.8,169.0,camborne
2017.0,6,18.0,12.3,0.0,102.0,175.3,camborne
2017.0,7,18.7,13.6,0.0,104.6,135.9,camborne
2017.0,8,18.1,12.8,0.0,70.4,163.2,camborne
2017.0,9,16.2,11.8,0.0,130.6,119.0,camborne
2017.0,10,15.2,11.4,0.0,57.6,68.7,camborne
2017.0,11,11.6,7.6,0.0,66.4,61.4,camborne
2017.0,12,10.2,6.1,0.0,154.2,34.5,camborne
2018.0,1,10.2,5.7,0.0,176.2,56.7,camborne
2018.0,2,7.3,2.7,4.0,85.0,106.0,camborne
2018.0,3,8.8,3.6,5.0,153.6,114.2,camborne
2018.0,4,12.8,7.1,0.0,85.0,146.7,camborne
2018.0,5,15.5,8.9,0.0,50.4,183.7,camborne
2018.0,6,19.7,12.9,0.0,8.8,215.1,camborne
2018.0,7,21.5,14.3,0.0,47.6,226.7,camborne
2018.0,8,19.5,14.0,0.0,54.0,119.8,camborne
2018.0,9,17.8,12.0,0.0,59.0,138.5,camborne
2018.0,10,14.4,9.3,0.0,99.8,120.8,camborne
2018.0,11,12.0,7.5,1.0,212.0,73.9,camborne
2018.0,12,11.4,7.9,0.0,165.6,20.5,camborne
2019.0,1,8.8,5.5,0.0,78.8,25.4,camborne
2019.0,2,11.3,6.1,1.0,72.0,118.5,camborne
2019.0,3,11.2,6.3,0.0,101.8,150.6,camborne
2019.0,4,13.2,7.4,0.0,81.8,159.3,camborne
2019.0,5,14.4,8.9,0.0,18.4,219.5,camborne
2019.0,6,16.5,11.4,0.0,84.4,159.8,camborne
2019.0,7,20.1,13.7,0.0,54.2,225.6,camborne
2019.0,8,19.3,14.0,0.0,95.8,161.1,camborne
2019.0,9,17.4,12.7,0.0,122.2,140.7,camborne
2019.0,10,14.4,10.0,0.0,196.2,85.6,camborne
2019.0,11,10.8,7.2,0.0,219.4,30.6,camborne
2019.0,12,10.6,6.0,0.0,133.0,46.1,camborne
2020.0,1,10.0,5.6,0.0,94.8,58.7,camborne
2020.0,2,10.3,6.0,0.0,176.0,63.4,camborne
2020.0,3,10.6,5.1,0.0,75.8,149.7,camborne
2020.0,4,14.6,7.7,0.0,40.0,205.7,camborne
2020.0,5,16.4,8.9,0.0,28.8,287.2,camborne
2020.0,6,17.1,11.7,0.0,118.0,112.1,camborne
2020.0,7,18.1,12.7,0.0,32.2,190.3,camborne
2020.0,8,19.1,14.3,0.0,118.2,129.8,camborne
2020.0,9,17.7,12.1,0.0,52.6,147.1,camborne
2020.0,10,13.6,9.4,0.0,134.6,73.6,camborne
2020.0,11,12.4,7.9,0.0,85.2,66.4,camborne
2020.0,12,10.0,6.0,0.0,228.6,36.1,camborne
2021.0,1,8.5,3.7,5.0,132.6,58.4,camborne
2021.0,2,9.3,4.8,4.0,109.6,70.5,camborne
2021.0,3,10.6,5.5,2.0,41.0,120.2,camborne
2021.0,4,11.6,4.5,0.0,6.6,253.9,camborne
2021.0,5,13.2,7.8,0.0,116.4,168.9,camborne
2021.0,6,17.4,11.7,0.0,78.2,191.3,camborne
2021.0,7,20.0,13.7,0.0,65.4,177.3,camborne
2021.0,8,18.7,13.3,0.0,36.0,144.3,camborne
2021.0,9,18.8,13.1,0.0,107.8,123.1,camborne
2021.0,10,15.4,10.9,0.0,201.2,95.7,camborne
2021.0,11,11.6,7.7,0.0,60.8,52.1,camborne
2021.0,12,11.2,8.0,0.0,96.4,30.8,camborne
2022.0,1,9.9,4.9,1.0,63.4,47.1,camborne
2022.0,2,10.8,6.5,0.0,108.6,57.9,camborne
2022.0,3,11.8,6.5,0.0,68.0,168.4,camborne
2022.0,4,12.7,6.9,0.0,36.8,160.4,camborne
2022.0,5,15.8,9.8,0.0,45.4,173.5,camborne
2022.0,6,17.9,11.1,0.0,65.6,230.9,camborne
2022.0,7,20.8,14.1,0.0,19.6,240.9,camborne
2022.0,8,22.4,14.9,0.0,23.8,232.0,camborne
2022.0,9,17.8,12.5,0.0,125.4,121.9,camborne
2022.0,10,16.2,11.5,0.0,85.8,107.5,camborne
2022.0,11,12.9,8.7,0.0,213.2,49.9,camborne
2022.0,12,9.1,3.8,5.0,142.8,74.3,camborne
2013.0,1,5.8,0.5,16.0,39.8,,cambridge
2013.0,2,6.0,0.6,9.0,19.6,,cambridge
2013.0,3,6.2,0.1,16.0,38.6,,cambridge
2013.0,4,13.2,3.4,11.0,26.4,,cambridge
2013.0,5,15.9,6.1,1.0,52.0,,cambridge
2013.0,6,19.2,9.7,0.0,14.2,,cambridge
2013.0,7,25.1,12.8,0.0,32.8,,cambridge
2013.0,8,23.5,13.0,0.0,48.2,,cambridge
2013.0,9,19.0,10.0,0.0,34.8,,cambridge
2013.0,10,16.2,9.8,0.0,78.2,,cambridge
2013.0,11,9.6,3.7,2.0,40.2,,cambridge
2013.0,12,9.7,3.1,1.0,36.0,,cambridge
2014.0,1,9.2,3.1,4.0,103.6,,cambridge
2014.0,2,9.8,3.8,0.0,61.2,,cambridge
2014.0,3,13.4,3.4,4.0,17.4,,cambridge
2014.0,4,15.9,6.3,2.0,13.8,,cambridge
2014.0,5,17.7,8.7,0.0,84.6,,cambridge
2014.0,6,20.8,10.7,0.0,44.4,,cambridge
2014.0,7,24.4,13.5,0.0,49.2,,cambridge
2014.0,8,21.0,11.8,0.0,126.8,,cambridge
2014.0,9,20.5,11.0,0.0,23.0,,cambridge
2014.0,10,17.0,9.9,0.0,67.2,,cambridge
2014.0,11,11.9,5.8,3.0,58.4,,cambridge
2014.0,12,8.5,2.8,8.0,40.2,,cambridge
2015.0,1,8.0,1.3,12.0,46.7,,cambridge
2015.0,2,7.4,1.2,10.0,30.8,,cambridge
2015.0,3,11.1,3.1,4.0,19.4,,cambridge
2015.0,4,15.0,4.1,0.0,20.2,,cambridge
2015.0,5,16.5,7.5,2.0,42.2,,cambridge
2015.0,6,20.3,9.5,0.0,19.0,,cambridge
2015.0,7,22.5,12.3,0.0,78.8,,cambridge
2015.0,8,22.2,12.7,0.0,47.4,,cambridge
2015.0,9,18.1,8.6,0.0,32.8,,cambridge
2015.0,10,15.1,7.8,0.0,49.8,,cambridge
2015.0,11,13.3,6.7,2.0,49.0,,cambridge
2015.0,12,13.2,7.6,0.0,49.8,,cambridge
2016.0,1,8.7,2.6,4.0,49.8,,cambridge
2016.0,2,8.8,1.9,11.0,24.6,,cambridge
2016.0,3,10.0,1.9,8.0,50.4,,cambridge
2016.0,4,12.4,3.6,3.0,58.8,,cambridge
2016.0,5,17.7,7.8,0.0,39.4,,cambridge
2016.0,6,19.7,11.4,0.0,66.4,,cambridge
2016.0,7,23.2,13.1,0.0,18.2,,cambridge
2016.0,8,23.9,12.7,0.0,44.0,,cambridge
2016.0,9,21.8,12.6,0.0,45.2,,cambridge
2016.0,10,15.0,7.2,0.0,19.6,,cambridge
2016.0,11,9.6,2.4,6.0,56.8,,cambridge
2016.0,12,9.4,2.4,9.0,25.4,,cambridge
2017.0,1,6.7,0.5,15.0,48.0,,cambridge
2017.0,2,9.3,3.8,1.0,43.4,,cambridge
2017.0,3,13.4,5.2,1.0,29.8,,cambridge
2017.0,4,14.5,4.8,2.0,12.8,,cambridge
2017.0,5,18.6,8.8,0.0,64.8,,cambridge
2017.0,6,21.9,12.6,0.0,59.0,,cambridge
2017.0,7,22.1,13.2,0.0,94.8,,cambridge
2017.0,8,21.5,11.9,0.0,64.2,,cambridge
2017.0,9,18.3,9.8,0.0,58.6,,cambridge
2017.0,10,16.3,9.1,0.0,22.4,,cambridge
2017.0,11,10.2,3.6,4.0,36.6,,cambridge
2017.0,12,7.5,1.9,11.0,70.8,,cambridge
2018.0,1,8.5,2.4,7.0,47.4,,cambridge
2018.0,2,5.9,-0.3,17.0,32.0,,cambridge
2018.0,3,8.7,1.9,6.0,64.2,,cambridge
2018.0,4,14.2,6.6,0.0,64.6,,cambridge
2018.0,5,19.1,7.6,0.0,43.8,,cambridge
2018.0,6,22.0,10.7,0.0,0.8,,cambridge
2018.0,7,26.7,13.6,0.0,12.4,,cambridge
2018.0,8,23.1,13.1,0.0,62.8,,cambridge
2018.0,9,19.9,9.5,0.0,23.6,,cambridge
2018.0,10,15.8,7.1,2.0,61.4,,cambridge
2018.0,11,11.4,5.2,1.0,29.6,,cambridge
2018.0,12,9.8,4.2,2.0,55.2,,cambridge
2019.0,1,6.7,1.0,13.0,22.1,,cambridge
2019.0,2,11.6,1.7,11.0,26.6,,cambridge
2019.0,3,12.2,4.5,1.0,37.4,,cambridge
2019.0,4,15.0,2.8,7.0,10.8,,cambridge
2019.0,5,17.1,6.6,0.0,41.4,,cambridge
2019.0,6,20.1,10.8,0.0,79.2,,cambridge
2019.0,7,24.1,13.4,0.0,43.4,,cambridge
2019.0,8,24.2,12.7,0.0,35.8,,cambridge
2019.0,9,20.2,10.2,0.0,62.4,,cambridge
2019.0,10,14.3,6.9,1.0,78.0,,cambridge
2019.0,11,9.3,3.6,5.0,57.0,,cambridge
2019.0,12,9.0,3.0,6.0,75.4,,cambridge
2020.0,1,9.1,3.9,4.0,49.8,,cambridge
2020.0,2,10.2,3.2,4.0,66.0,,cambridge
2020.0,3,11.1,2.5,4.0,18.8,,cambridge
2020.0,4,16.8,4.6,1.0,29.8,,cambridge
2020.0,5,19.4,6.7,2.0,1.6,,cambridge
2020.0,6,21.2,10.6,0.0,47.2,,cambridge
2020.0,7,21.9,12.4,0.0,50.6,,cambridge
2020.0,8,23.9,14.3,0.0,104.0,,cambridge
2020.0,9,20.1,9.8,0.0,51.4,,cambridge
2020.0,10,14.1,8.2,0.0,116.4,,cambridge
2020.0,11,12.0,5.3,2.0,30.8,,cambridge
2020.0,12,7.4,2.6,8.0,97.3,,cambridge
2021.0,1,5.7,0.6,14.0,81.0,,cambridge
2021.0,2,8.3,2.0,12.0,46.2,,cambridge
2021.0,3,10.8,3.5,3.0,39.0,,cambridge
2021.0,4,11.7,1.1,13.0,2.8,,cambridge
2021.0,5,15.3,6.4,1.0,73.8,,cambridge
2021.0,6,21.2,12.1,0.0,44.2,,cambridge
2021.0,7,23.5,13.2,0.0,52.6,,cambridge
2021.0,8,21.1,12.6,0.0,16.4,,cambridge
2021.0,9,21.8,12.0,0.0,78.0,,cambridge
2021.0,10,16.2,9.0,0.0,70.4,,cambridge
2021.0,11,11.0,4.3,6.0,14.6,,cambridge
2021.0,12,9.3,4.3,1.0,63.8,,cambridge
2022.0,1,8.4,1.2,14.0,16.6,,cambridge
2022.0,2,10.9,3.6,2.0,58.8,,cambridge
2022.0,3,12.9,3.7,1.0,33.8,,cambridge
2022.0,4,15.1,4.3,4.0,5.2,,cambridge
2022.0,5,18.9,8.9,0.0,32.4,,cambridge
2022.0,6,21.6,10.2,0.0,34.4,,cambridge
2022.0,7,26.1,13.3,0.0,1.0,,cambridge
2022.0,8,26.6,13.4,0.0,21.2,,cambridge
2022.0,9,20.4,10.7,0.0,32.0,,cambridge
2022.0,10,18.3,9.4,0.0,74.2,,cambridge
2022.0,11,12.6,7.0,0.0,96.2,,cambridge
2022.0,12,7.0,0.1,11.0,40.2,,cambridge
2013.0,1,7.3,2.4,10.0,145.0,,cardiff
2013.0,2,7.0,1.3,6.0,56.6,,cardiff
2013.0,3,7.1,1.1,13.0,107.0,,cardiff
2013.0,4,12.1,4.1,3.0,46.2,,cardiff
2013.0,5,16.0,6.8,0.0,89.2,,cardiff
2013.0,6,19.1,10.9,0.0,39.2,,cardiff
2013.0,7,25.0,14.5,0.0,25.9,,cardiff
2013.0,8,22.0,12.9,0.0,74.2,,cardiff
2013.0,9,18.7,10.9,0.0,68.2,,cardiff
2013.0,10,16.7,10.2,0.0,230.6,,cardiff
2013.0,11,10.8,3.1,6.0,93.8,,cardiff
2013.0,12,10.6,3.3,4.0,159.6,,cardiff
2014.0,1,9.6,3.2,5.0,234.6,,cardiff
2014.0,2,10.1,4.1,1.0,161.4,,cardiff
2014.0,3,12.3,3.8,3.0,61.6,,cardiff
2014.0,4,15.1,6.9,0.0,100.0,,cardiff
2014.0,5,17.1,9.1,0.0,135.6,,cardiff
2014.0,6,21.3,12.1,0.0,76.8,,cardiff
2014.0,7,23.6,13.7,0.0,39.8,,cardiff
2014.0,8,19.9,11.4,0.0,185.1,,cardiff
2014.0,9,20.7,11.5,0.0,14.2,,cardiff
2014.0,10,16.4,10.1,0.0,122.6,,cardiff
2014.0,11,12.4,6.3,2.0,155.8,,cardiff
2014.0,12,9.6,2.1,11.0,109.8,,cardiff
2015.0,1,9.0,2.2,8.0,158.2,,cardiff
2015.0,2,8.3,1.3,9.0,124.2,,cardiff
2015.0,3,11.0,3.5,3.0,55.8,,cardiff
2015.0,4,16.1,6.0,0.0,9.8,,cardiff
2015.0,5,15.9,7.9,0.0,155.6,,cardiff
2015.0,6,19.6,10.8,0.0,50.4,,cardiff
2015.0,7,20.2,12.4,0.0,107.6,,cardiff
2015.0,8,20.3,12.3,0.0,129.0,,cardiff
2015.0,9,18.3,9.1,0.0,57.0,,cardiff
2015.0,10,15.6,8.2,0.0,47.4,,cardiff
2015.0,11,13.3,7.7,3.0,223.8,,cardiff
2015.0,12,13.2,8.7,0.0,191.4,,cardiff
2016.0,1,9.6,2.9,7.0,221.0,,cardiff
2016.0,2,9.4,2.2,10.0,129.2,,cardiff
2016.0,3,10.7,2.5,7.0,96.0,,cardiff
2016.0,4,13.2,4.7,2.0,46.6,,cardiff
2016.0,5,18.5,9.0,0.0,109.6,,cardiff
2016.0,6,19.9,12.7,0.0,109.8,,cardiff
2016.0,7,21.3,13.4,0.0,25.2,,cardiff
2016.0,8,21.6,13.2,0.0,95.2,,cardiff
2016.0,9,20.1,13.0,0.0,109.0,,cardiff
2016.0,10,15.0,7.8,0.0,41.8,,cardiff
2016.0,11,10.3,3.5,4.0,152.2,,cardiff
2016.0,12,9.6,3.0,7.0,56.2,,cardiff
2017.0,1,8.3,2.0,11.0,76.0,,cardiff
2017.0,2,9.4,4.2,4.0,81.0,,cardiff
2017.0,3,12.6,5.7,1.0,114.6,,cardiff
2017.0,4,15.0,4.9,2.0,14.2,,cardiff
2017.0,5,18.5,9.9,0.0,76.2,,cardiff
2017.0,6,20.9,12.6,0.0,84.8,,cardiff
2017.0,7,21.4,13.1,0.0,116.8,,cardiff
2017.0,8,20.5,12.2,0.0,69.4,,cardiff
2017.0,9,18.3,10.2,0.0,102.8,,cardiff
2017.0,10,16.4,10.1,0.0,49.6,,cardiff
2017.0,11,11.8,3.5,5.0,82.2,,cardiff
2017.0,12,9.3,2.8,11.0,152.9,,cardiff
2018.0,1,9.4,2.7,9.0,153.2,,cardiff
2018.0,2,7.5,0.8,14.0,50.0,,cardiff
2018.0,3,9.1,2.5,6.0,163.4,,cardiff
2018.0,4,14.0,7.2,0.0,129.4,,cardiff
2018.0,5,19.0,8.8,0.0,56.2,,cardiff
2018.0,6,22.6,12.7,0.0,8.4,,cardiff
2018.0,7,25.4,14.7,0.0,46.0,,cardiff
2018.0,8,21.4,13.1,0.0,129.8,,cardiff
2018.0,9,18.7,10.1,0.0,89.8,,cardiff
2018.0,10,15.6,6.9,3.0,48.0,,cardiff
2018.0,11,11.9,5.9,1.0,121.0,,cardiff
2018.0,12,10.6,5.5,1.0,196.4,,cardiff
2019.0,1,8.1,1.8,14.0,48.0,,cardiff
2019.0,2,12.2,2.4,8.0,72.8,,cardiff
2019.0,3,12.7,5.2,0.0,139.6,,cardiff
2019.0,4,15.0,6.3,1.0,99.2,,cardiff
2019.0,5,17.6,7.2,0.0,37.0,,cardiff
2019.0,6,19.2,11.5,0.0,84.6,,cardiff
2019.0,7,23.7,13.9,0.0,83.6,,cardiff
2019.0,8,21.9,13.7,0.0,137.4,,cardiff
2019.0,9,19.5,11.3,0.0,159.8,,cardiff
2019.0,10,14.9,7.5,0.0,235.8,,cardiff
2019.0,11,10.3,4.7,2.0,158.2,,cardiff
2019.0,12,,,,171.4,,cardiff
2020.0,1,,,,111.4,,cardiff
2020.0,2,10.7,4.3,2.0,242.8,,cardiff
2020.0,3,11.7,3.9,2.0,104.0,,cardiff
2020.0,4,17.5,6.6,1.0,42.0,,cardiff
2020.0,5,19.4,8.2,0.0,15.4,,cardiff
2020.0,6,20.6,11.9,0.0,147.4,,cardiff
2020.0,7,20.6,12.6,0.0,98.4,,cardiff
2020.0,8,22.1,14.1,0.0,154.6,,cardiff
2020.0,9,19.9,10.0,0.0,39.4,,cardiff
2020.0,10,14.6,7.9,0.0,175.0,,cardiff
2020.0,11,12.7,6.0,4.0,90.0,,cardiff
2020.0,12,9.3,3.0,6.0,265.6,,cardiff
2021.0,1,7.6,1.4,12.0,162.8,,cardiff
2021.0,2,9.5,2.9,9.0,100.6,,cardiff
2021.0,3,12.0,4.3,4.0,92.6,,cardiff
2021.0,4,13.5,3.0,5.0,19.6,,cardiff
2021.0,5,15.8,7.0,0.0,202.0,,cardiff
2021.0,6,21.3,12.0,0.0,39.0,,cardiff
2021.0,7,23.6,14.3,0.0,101.8,,cardiff
2021.0,8,20.7,12.9,0.0,62.8,,cardiff
2021.0,9,21.1,12.2,0.0,29.0,,cardiff
2021.0,10,16.7,10.0,0.0,227.0,,cardiff
2021.0,11,,,,26.4,,cardiff
2021.0,12,,,,125.6,,cardiff
2022.0,1,9.3,1.9,13.0,65.4,,cardiff
2022.0,2,11.3,4.4,3.0,116.8,,cardiff
2022.0,3,13.2,4.7,1.0,62.4,,cardiff
2022.0,4,15.4,5.5,4.0,44.4,,cardiff
2022.0,5,18.2,9.7,0.0,53.4,,cardiff
2022.0,6,20.6,10.8,0.0,82.2,,cardiff
2022.0,7,24.2,13.2,0.0,13.0,,cardiff
2022.0,8,25.0,14.2,0.0,27.8,,cardiff
2022.0,9,19.9,10.7,0.0,78.6,,cardiff
2022.0,10,18.0,10.1,0.0,128.6,,cardiff
2022.0,11,13.1,6.5,1.0,179.4,,cardiff
2022.0,12,8.1,1.4,11.0,165.2,,cardiff
2013.0,1,8.3,4.0,3.0,94.8,,chivenor
2013.0,2,7.7,2.5,4.0,58.6,,chivenor
2013.0,3,7.9,1.7,7.0,58.4,,chivenor
2013.0,4,11.5,4.8,3.0,32.8,,chivenor
2013.0,5,14.4,6.7,0.0,82.2,,chivenor
2013.0,6,18.2,11.1,0.0,21.2,,chivenor
2013.0,7,23.4,13.8,0.0,22.2,,chivenor
2013.0,8,20.7,13.9,0.0,83.2,,chivenor
2013.0,9,18.6,12.2,0.0,82.2,,chivenor
2013.0,10,16.7,11.3,0.0,135.5,,chivenor
2013.0,11,11.5,5.3,3.0,96.2,,chivenor
2013.0,12,11.1,4.5,1.0,142.4,,chivenor
2014.0,1,10.1,4.5,0.0,153.1,,chivenor
2014.0,2,10.1,4.7,0.0,144.9,,chivenor
2014.0,3,12.3,4.3,0.0,52.8,,chivenor
2014.0,4,14.3,7.1,0.0,71.3,,chivenor
2014.0,5,16.3,9.7,0.0,70.2,,chivenor
2014.0,6,20.1,11.9,0.0,77.2,,chivenor
2014.0,7,21.8,13.8,0.0,42.4,,chivenor
2014.0,8,19.3,12.7,0.0,118.0,,chivenor
2014.0,9,20.7,11.6,0.0,9.6,,chivenor
2014.0,10,16.9,11.0,0.0,90.2,,chivenor
2014.0,11,12.7,6.4,2.0,81.0,,chivenor
2014.0,12,10.1,4.2,3.0,85.3,,chivenor
2015.0,1,9.6,4.0,4.0,135.0,,chivenor
2015.0,2,8.4,2.4,7.0,79.0,,chivenor
2015.0,3,10.9,3.7,2.0,53.4,,chivenor
2015.0,4,14.9,6.1,0.0,23.0,,chivenor
2015.0,5,14.8,8.8,0.0,76.0,,chivenor
2015.0,6,18.3,10.9,0.0,44.4,,chivenor
2015.0,7,19.5,13.0,0.0,81.8,,chivenor
2015.0,8,19.8,12.4,0.0,132.4,,chivenor
2015.0,9,17.8,9.8,0.0,85.8,,chivenor
2015.0,10,15.8,8.8,0.0,64.4,,chivenor
2015.0,11,13.8,9.1,1.0,109.4,,chivenor
2015.0,12,13.5,9.5,0.0,122.2,,chivenor
2016.0,1,10.3,5.0,2.0,139.0,,chivenor
2016.0,2,9.3,3.4,5.0,83.2,,chivenor
2016.0,3,10.7,3.0,3.0,78.8,,chivenor
2016.0,4,12.6,5.0,2.0,38.6,,chivenor
2016.0,5,17.9,8.9,0.0,43.0,,chivenor
2016.0,6,18.9,12.7,0.0,103.2,,chivenor
2016.0,7,20.2,13.9,0.0,27.6,,chivenor
2016.0,8,20.9,13.8,0.0,62.0,,chivenor
2016.0,9,19.7,13.4,0.0,79.0,,chivenor
2016.0,10,15.2,8.0,0.0,32.0,,chivenor
2016.0,11,10.9,5.1,3.0,143.4,,chivenor
2016.0,12,10.6,4.8,3.0,45.8,,chivenor
2017.0,1,9.0,3.7,5.0,91.4,,chivenor
2017.0,2,10.3,5.2,0.0,54.0,,chivenor
2017.0,3,12.6,6.6,1.0,92.4,,chivenor
2017.0,4,13.6,5.7,1.0,25.2,,chivenor
2017.0,5,17.7,9.8,0.0,35.2,,chivenor
2017.0,6,20.2,12.7,0.0,60.2,,chivenor
2017.0,7,20.2,13.8,0.0,130.4,,chivenor
2017.0,8,19.6,12.9,0.0,86.2,,chivenor
2017.0,9,17.7,11.3,0.0,114.2,,chivenor
2017.0,10,16.2,11.4,0.0,50.2,,chivenor
2017.0,11,12.3,5.9,0.0,81.4,,chivenor
2017.0,12,10.2,4.9,0.0,116.0,,chivenor
2018.0,1,9.8,4.1,4.0,94.4,,chivenor
2018.0,2,7.5,1.9,8.0,39.0,,chivenor
2018.0,3,9.3,3.0,7.0,113.4,,chivenor
2018.0,4,14.2,7.0,0.0,67.8,,chivenor
2018.0,5,17.7,8.9,0.0,36.6,,chivenor
2018.0,6,22.5,12.7,0.0,3.8,,chivenor
2018.0,7,23.4,14.0,0.0,33.4,,chivenor
2018.0,8,20.4,14.0,0.0,88.0,,chivenor
2018.0,9,18.5,11.1,0.0,83.6,,chivenor
2018.0,10,15.3,8.3,2.0,63.4,,chivenor
2018.0,11,12.3,6.6,1.0,96.2,,chivenor
2018.0,12,11.5,6.5,0.0,109.8,,chivenor
2019.0,1,8.6,3.8,5.0,50.6,,chivenor
2019.0,2,12.4,4.2,2.0,60.6,,chivenor
2019.0,3,11.8,5.8,0.0,78.6,,chivenor
2019.0,4,14.8,6.0,0.0,75.0,,chivenor
2019.0,5,16.3,7.8,0.0,22.2,,chivenor
2019.0,6,18.5,11.7,0.0,102.4,,chivenor
2019.0,7,22.3,13.6,0.0,39.8,,chivenor
2019.0,8,21.0,14.1,0.0,88.8,,chivenor
2019.0,9,18.9,12.4,0.0,151.8,,chivenor
2019.0,10,15.0,9.2,0.0,167.0,,chivenor
2019.0,11,11.0,5.9,0.0,142.2,,chivenor
2019.0,12,10.3,4.2,3.0,129.2,,chivenor
2020.0,1,10.3,4.9,5.0,89.6,,chivenor
2020.0,2,10.5,5.2,0.0,145.8,,chivenor
2020.0,3,11.3,4.4,1.0,70.8,,chivenor
2020.0,4,17.2,6.7,0.0,32.6,,chivenor
2020.0,5,18.7,8.0,0.0,7.8,,chivenor
2020.0,6,19.4,11.5,0.0,117.4,,chivenor
2020.0,7,19.0,12.6,0.0,52.4,,chivenor
2020.0,8,21.2,14.5,0.0,115.4,,chivenor
2020.0,9,18.7,11.4,0.0,56.0,,chivenor
2020.0,10,14.4,9.2,0.0,142.4,,chivenor
2020.0,11,13.1,6.7,3.0,70.4,,chivenor
2020.0,12,9.9,4.8,4.0,181.4,,chivenor
2021.0,1,8.2,2.4,12.0,133.2,,chivenor
2021.0,2,9.8,3.8,5.0,63.0,,chivenor
2021.0,3,11.6,4.3,4.0,33.4,,chivenor
2021.0,4,13.2,3.2,4.0,5.6,,chivenor
2021.0,5,14.7,7.3,0.0,135.8,,chivenor
2021.0,6,19.9,11.6,0.0,35.0,,chivenor
2021.0,7,22.1,14.0,0.0,101.2,,chivenor
2021.0,8,20.1,12.8,0.0,38.2,,chivenor
2021.0,9,20.3,12.6,0.0,62.2,,chivenor
2021.0,10,16.5,10.2,0.0,124.8,,chivenor
2021.0,11,12.3,6.7,1.0,46.4,,chivenor
2021.0,12,11.4,6.6,0.0,80.2,,chivenor
2022.0,1,9.8,3.3,8.0,56.4,,chivenor
2022.0,2,11.1,5.5,0.0,74.0,,chivenor
2022.0,3,13.2,4.5,0.0,26.4,,chivenor
2022.0,4,14.9,5.7,2.0,33.8,,chivenor
2022.0,5,17.2,9.8,0.0,33.0,,chivenor
